URL,Path,Locale,Section,Clicks_119d,Impressions_119d,Avg_Position,Action,Implementation,Destination_URL,Evidence,Reasoning,Priority
https://panamarealestateguide.com/de/articles/panama-visa-rejected-what-to-do.html,/de/articles/panama-visa-rejected-what-to-do.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/start-business-panama-foreigners.html,/articles/start-business-panama-foreigners.html,en,articles,0,240,7.1,Improve,rewrite in place,,GSC 119d: 0 clicks / 240 impr / avg pos 7.1,Has measurable impressions but weak position; a rewrite should convert impressions to clicks.,P2
https://panamarealestateguide.com/es/articles/start-business-panama-foreigners.html,/es/articles/start-business-panama-foreigners.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/start-business-panama-foreigners.html,/pt/articles/start-business-panama-foreigners.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/start-business-panama-foreigners.html,/de/articles/start-business-panama-foreigners.html,de,articles,1,4,14.0,Remove,410 Gone,,GSC 119d: 1 clicks / 4 impr / avg pos 14.0,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/atm-cash-panama-guide.html,/articles/atm-cash-panama-guide.html,en,articles,8,762,7.7,Improve,rewrite in place,,GSC 119d: 8 clicks / 762 impr / avg pos 7.7,Has measurable impressions but weak position; a rewrite should convert impressions to clicks.,P2
https://panamarealestateguide.com/es/articles/atm-cash-panama-guide.html,/es/articles/atm-cash-panama-guide.html,es,articles,2,59,7.1,Remove,410 Gone,,GSC 119d: 2 clicks / 59 impr / avg pos 7.1,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/atm-cash-panama-guide.html,/pt/articles/atm-cash-panama-guide.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/atm-cash-panama-guide.html,/de/articles/atm-cash-panama-guide.html,de,articles,1,39,7.6,Remove,410 Gone,,GSC 119d: 1 clicks / 39 impr / avg pos 7.6,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/cost-of-living-panama-vs-us.html,/articles/cost-of-living-panama-vs-us.html,en,articles,0,26,28.8,Consolidate,301,https://panamarealestateguide.com/articles/panama-cost-of-living-2026.html,GSC 119d: 0 clicks / 26 impr / avg pos 28.8,Confirmed cannibalisation — competes with the destination for the same query set. Merge unique passages into the destination and 301.,P1
https://panamarealestateguide.com/es/articles/cost-of-living-panama-vs-us.html,/es/articles/cost-of-living-panama-vs-us.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/cost-of-living-panama-vs-us.html,/pt/articles/cost-of-living-panama-vs-us.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/cost-of-living-panama-vs-us.html,/de/articles/cost-of-living-panama-vs-us.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/panama-banking-non-residents-guide.html,/articles/panama-banking-non-residents-guide.html,en,articles,3,436,20.1,Improve,rewrite in place,,GSC 119d: 3 clicks / 436 impr / avg pos 20.1,"Ranks 49-96 in Semrush US for keywords with KD 0-31. The gap is content depth and E-E-A-T, not competition. Highest-return work on the site.",P0
https://panamarealestateguide.com/es/articles/panama-banking-non-residents-guide.html,/es/articles/panama-banking-non-residents-guide.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/panama-banking-non-residents-guide.html,/pt/articles/panama-banking-non-residents-guide.html,pt,articles,1,7,8.7,Remove,410 Gone,,GSC 119d: 1 clicks / 7 impr / avg pos 8.7,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/panama-banking-non-residents-guide.html,/de/articles/panama-banking-non-residents-guide.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/panama-cost-of-living-2026.html,/articles/panama-cost-of-living-2026.html,en,articles,0,212,7.9,Improve,rewrite in place,,GSC 119d: 0 clicks / 212 impr / avg pos 7.9,"Ranks 49-96 in Semrush US for keywords with KD 0-31. The gap is content depth and E-E-A-T, not competition. Highest-return work on the site.",P0
https://panamarealestateguide.com/es/articles/panama-cost-of-living-2026.html,/es/articles/panama-cost-of-living-2026.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/panama-cost-of-living-2026.html,/pt/articles/panama-cost-of-living-2026.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/panama-cost-of-living-2026.html,/de/articles/panama-cost-of-living-2026.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/real-cost-of-moving-to-panama.html,/articles/real-cost-of-moving-to-panama.html,en,articles,0,154,7.3,Improve,rewrite in place,,GSC 119d: 0 clicks / 154 impr / avg pos 7.3,Has measurable impressions but weak position; a rewrite should convert impressions to clicks.,P2
https://panamarealestateguide.com/es/articles/real-cost-of-moving-to-panama.html,/es/articles/real-cost-of-moving-to-panama.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/real-cost-of-moving-to-panama.html,/pt/articles/real-cost-of-moving-to-panama.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/real-cost-of-moving-to-panama.html,/de/articles/real-cost-of-moving-to-panama.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/sending-money-panama-wire-transfer.html,/articles/sending-money-panama-wire-transfer.html,en,articles,0,427,10.4,Improve,rewrite in place,,GSC 119d: 0 clicks / 427 impr / avg pos 10.4,Has measurable impressions but weak position; a rewrite should convert impressions to clicks.,P2
https://panamarealestateguide.com/es/articles/sending-money-panama-wire-transfer.html,/es/articles/sending-money-panama-wire-transfer.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/sending-money-panama-wire-transfer.html,/pt/articles/sending-money-panama-wire-transfer.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/sending-money-panama-wire-transfer.html,/de/articles/sending-money-panama-wire-transfer.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/how-to-move-to-panama-step-by-step-2026.html,/articles/how-to-move-to-panama-step-by-step-2026.html,en,articles,0,7,5.7,Consolidate,301,https://panamarealestateguide.com/articles/real-cost-of-moving-to-panama.html,GSC 119d: 0 clicks / 7 impr / avg pos 5.7,Confirmed cannibalisation — competes with the destination for the same query set. Merge unique passages into the destination and 301.,P1
https://panamarealestateguide.com/es/articles/how-to-move-to-panama-step-by-step-2026.html,/es/articles/how-to-move-to-panama-step-by-step-2026.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/how-to-move-to-panama-step-by-step-2026.html,/pt/articles/how-to-move-to-panama-step-by-step-2026.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/how-to-move-to-panama-step-by-step-2026.html,/de/articles/how-to-move-to-panama-step-by-step-2026.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/moving-to-panama-from-canada.html,/articles/moving-to-panama-from-canada.html,en,articles,0,83,11.7,Improve,rewrite in place,,GSC 119d: 0 clicks / 83 impr / avg pos 11.7,Has measurable impressions but weak position; a rewrite should convert impressions to clicks.,P2
https://panamarealestateguide.com/es/articles/moving-to-panama-from-canada.html,/es/articles/moving-to-panama-from-canada.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/moving-to-panama-from-canada.html,/pt/articles/moving-to-panama-from-canada.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/moving-to-panama-from-canada.html,/de/articles/moving-to-panama-from-canada.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/moving-to-panama-from-florida.html,/articles/moving-to-panama-from-florida.html,en,articles,0,16,7.2,Keep,no change,,GSC 119d: 0 clicks / 16 impr / avg pos 7.2,Low signal but topically relevant and contributes internal-link/topical-authority value. Do not delete on zero traffic alone.,P3
https://panamarealestateguide.com/es/articles/moving-to-panama-from-florida.html,/es/articles/moving-to-panama-from-florida.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/moving-to-panama-from-florida.html,/pt/articles/moving-to-panama-from-florida.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/moving-to-panama-from-florida.html,/de/articles/moving-to-panama-from-florida.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/moving-to-panama-from-texas.html,/articles/moving-to-panama-from-texas.html,en,articles,0,25,7.0,Keep,no change,,GSC 119d: 0 clicks / 25 impr / avg pos 7.0,Low signal but topically relevant and contributes internal-link/topical-authority value. Do not delete on zero traffic alone.,P3
https://panamarealestateguide.com/es/articles/moving-to-panama-from-texas.html,/es/articles/moving-to-panama-from-texas.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/moving-to-panama-from-texas.html,/pt/articles/moving-to-panama-from-texas.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/moving-to-panama-from-texas.html,/de/articles/moving-to-panama-from-texas.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/moving-to-panama-from-uk.html,/articles/moving-to-panama-from-uk.html,en,articles,0,70,8.0,Improve,rewrite in place,,GSC 119d: 0 clicks / 70 impr / avg pos 8.0,Has measurable impressions but weak position; a rewrite should convert impressions to clicks.,P2
https://panamarealestateguide.com/es/articles/moving-to-panama-from-uk.html,/es/articles/moving-to-panama-from-uk.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/moving-to-panama-from-uk.html,/pt/articles/moving-to-panama-from-uk.html,pt,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/moving-to-panama-from-uk.html,/de/articles/moving-to-panama-from-uk.html,de,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/moving-to-panama-with-pets.html,/articles/moving-to-panama-with-pets.html,en,articles,1,1824,7.9,Improve,rewrite in place,,GSC 119d: 1 clicks / 1824 impr / avg pos 7.9,Has measurable impressions but weak position; a rewrite should convert impressions to clicks.,P2
https://panamarealestateguide.com/es/articles/moving-to-panama-with-pets.html,/es/articles/moving-to-panama-with-pets.html,es,articles,0,0,,Remove,410 Gone,,GSC 119d: 0 clicks / 0 impr,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/pt/articles/moving-to-panama-with-pets.html,/pt/articles/moving-to-panama-with-pets.html,pt,articles,1,48,8.8,Remove,410 Gone,,GSC 119d: 1 clicks / 48 impr / avg pos 8.8,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/de/articles/moving-to-panama-with-pets.html,/de/articles/moving-to-panama-with-pets.html,de,articles,1,37,6.6,Remove,410 Gone,,GSC 119d: 1 clicks / 37 impr / avg pos 6.6,"Machine-translated duplicate. Verified safe to delete: Semrush Top Pages shows 0 referring domains on every deep URL (93 of 103 ref domains point at the root), so there is no page-level link equity to preserve. ES/DE/PT buying demand is negligible (Semrush PA db: 32 kws / 190 total vol) and these pages actively cannibalise their own English originals. All 405 earned 30 clicks in 119 days combined (~0.25/day). Use 410 rather than 404: unambiguous and de-indexed faster. Retain source files in git.",P1
https://panamarealestateguide.com/articles/panama-deutsche-auswanderer.html,/articles/panama-deutsche-auswanderer.html,en,articles,0,5,4.0,Consolidate,301,https://panamarealestateguide.com/articles/retire-in-panama.html,GSC 119d: 0 clicks / 5 impr / avg pos 4.0,"Nationality-slice page with negligible measured demand. Merge the genuinely distinct content (visa reciprocity, tax treaty) into the residency pillar as a section.",P2
